PROBEID	SYMBOL	ENSEMBL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	IPF.1	IPF.2	IPF.3	IPF.4	Control.1	Control.2	Control.3
TC14002197.hg.1	HIF1A	ENSG00000100644	hypoxia inducible factor 1 subunit alpha	0.917067300237672	9.29531270388057	3.86674733618414	0.00884146700663023	0.390137777223824	-2.17317114930053	9.97401578459285	9.97350638060235	9.15996829045435	9.64587573170874	9.03211564200499	8.56008414580655	8.72162295199416
TC15000226.hg.1	GREM1	ENSG00000166923	gremlin 1, DAN family BMP antagonist	2.27740014832297	7.05061853954321	9.15736976224628	0.00011511472493385	0.241455914028082	1.39994903412036	7.75586738161013	8.62497058341863	7.66994338909022	8.05580734403608	5.56802411267355	5.89510072559972	5.7846162403741
TC15000226.hg.1	GREM1	ENSG00000276886	gremlin 1, DAN family BMP antagonist	2.27740014832297	7.05061853954321	9.15736976224628	0.00011511472493385	0.241455914028082	1.39994903412036	7.75586738161013	8.62497058341863	7.66994338909022	8.05580734403608	5.56802411267355	5.89510072559972	5.7846162403741
TC15000226.hg.1	GREM1	ENSG00000282046	gremlin 1, DAN family BMP antagonist	2.27740014832297	7.05061853954321	9.15736976224628	0.00011511472493385	0.241455914028082	1.39994903412036	7.75586738161013	8.62497058341863	7.66994338909022	8.05580734403608	5.56802411267355	5.89510072559972	5.7846162403741
TC15000391.hg.1	SLC27A2	ENSG00000140284	solute carrier family 27 member 2	0.967696504541344	5.64163695024699	5.1136393496577	0.00241537373051206	0.31190505499635	-0.976803775440958	5.9625390146727	6.13045604242043	6.45136918024061	5.68109185715365	4.9466010375031	5.07554116867542	5.243860351063
TC15000437.hg.1	CGNL1	ENSG00000128849	cingulin like 1	-1.33717904300238	7.85271758014738	-4.99101245146421	0.00271797391721845	0.31190505499635	-1.08235938663944	7.24665372292649	6.93758868605271	7.91786865766702	7.01645232308207	8.64398344835648	8.36053604167941	8.84594018126746
TC15000752.hg.1	CEMIP	ENSG00000103888	cell migration inducing hyaluronidase 1	0.946972888607328	6.0415680661015	4.84097334580544	0.00314872282068597	0.320535314275204	-1.21496543057354	6.33137148261614	6.48162440181225	6.8037724094662	6.17288606526683	5.23500542599383	5.80248893626426	5.463827741291
TC15001260.hg.1	PLA2G4F	ENSG00000168907	phospholipase A2 group IVF	-1.11616172321534	6.32873332390097	-4.96946113489534	0.00277550720231884	0.31190505499635	-1.10117118124186	6.32440547367837	5.51237578651735	5.93090184849812	5.63383008996946	7.00228485581441	7.17999958186823	6.71733563096085
TC15001335.hg.1	FBN1	ENSG00000166147	fibrillin 1	1.37058248777709	8.51320335253263	5.43810376703425	0.00178379838297001	0.305728016392511	-0.709384392768452	9.59129172007738	9.39176418832896	8.70477736521336	8.71455011555729	7.72411917972554	7.73938335047101	7.7265375483549
TC15001339.hg.1	SECISBP2L	ENSG00000138593	SECIS binding protein 2 like	-0.849925749801045	8.61560894020039	-7.14785334901826	0.00043754329053472	0.244808577095631	0.449355218436986	8.27681505132247	8.02586382597713	8.51424031139906	8.18850100101539	9.1757391422996	9.00487449181148	9.1232287575776
TC15001621.hg.1	GRAMD2A	ENSG00000175318	GRAM domain containing 2A	-1.13181006912887	5.66763570209455	-6.23429253088772	0.000893304402294053	0.282791007712306	-0.121148691939106	5.12738648686519	5.03359124557882	5.53844159248824	5.03087765065359	6.61078195136991	6.0648722139372	6.26749877376889
TC15001647.hg.1	CYP1A1	ENSG00000140465	cytochrome P450 family 1 subfamily A member 1	-3.95998472495328	6.24960195909979	-5.76399798748995	0.00133254209060673	0.301541702407166	-0.45739542260768	5.12546072937023	4.28643132972334	4.29304567453315	4.50492485999538	6.83469502533212	9.40718029247983	9.29547580226447
TC15002504.hg.1	PLA2G4F	ENSG00000168907	phospholipase A2 group IVF	-1.20922615470119	6.43739901548573	-4.98054914894375	0.00274573522738184	0.31190505499635	-1.09148283441071	6.42785591485999	5.51737445746237	6.03435228967974	5.69705427759591	7.18500935249503	7.3217270491153	6.87841976719176
TC15002529.hg.1	SECISBP2L	ENSG00000138593	SECIS binding protein 2 like	-0.906769872173903	8.82291364579968	-7.82985600170512	0.000269229214754665	0.241455914028082	0.813613405739895	8.3635197916771	8.25922490715656	8.71966346058716	8.39478378576548	9.41234794924338	9.24902870551473	9.36182692065332
TC15002792.hg.1	GANC	ENSG00000214013	glucosidase alpha, neutral C	-0.810358169925865	6.65900875795685	-5.23792698880158	0.00214726206834924	0.305728016392511	-0.872358047246073	6.42177950594025	6.0459000857088	6.64495613160953	6.13421387441021	7.09590750844973	7.06089779792131	7.20940640165814
TC16000058.hg.1	SLC9A3R2	ENSG00000065054	SLC9A3 regulator 2	-0.853349380316917	8.6008097354855	-4.85397863268183	0.00310845673608589	0.320535314275204	-1.20331884903916	8.38066888192907	8.25067663753144	8.50983067790124	7.79917809260841	9.18592931676658	9.09252991004773	8.98685463161406
TC16000454.hg.1	MMP2	ENSG00000087245	matrix metallopeptidase 2	1.32866404089612	9.52722988866821	7.90258850205212	0.000256185637014203	0.241455914028082	0.849704721459538	10.4540042698178	10.0974980391573	9.80693051874575	10.0281965113453	8.59358228313823	8.95151318468495	8.75888441378811
TC16000558.hg.1	CDH3	ENSG00000062038	cadherin 3	0.983624018316125	6.48606811263585	4.37179780043792	0.00508847521521664	0.354513439855	-1.65498580859964	6.66924549395162	7.14792578082035	6.54241045742262	7.27090332117643	5.8677068021239	6.19538647916234	5.70889845379366
TC16000657.hg.1	ATP2C2	ENSG00000064270	ATPase secretory pathway Ca2+ transporting 2	-0.894632190791252	6.3649668473318	-6.64563481440835	0.000641528181310958	0.252225615768465	0.148431215597932	6.03937933500708	5.85718940961026	6.21278131334272	5.81686214715354	6.82910333654733	6.70376626394127	7.09568612572037
TC16000668.hg.1	FOXF1	ENSG00000103241	forkhead box F1	-1.53316954734648	7.12657604660302	-3.92864958526909	0.00824548531786315	0.389515612161083	-2.10713694399854	6.98546020622487	6.08920722901188	6.95947348577954	5.84387261280183	8.46991172791207	7.49955591366617	8.03855115082479
TC16001050.hg.1	PRSS8	ENSG00000052344	serine protease 8	-1.14638224092973	8.26225111027478	-6.12837997090086	0.000975478934671529	0.282791007712306	-0.194173111285312	8.11607835914959	7.4275783904031	7.9194578592429	7.62066313356685	9.06323214095254	8.97446181157807	8.71428607703043
TC16001124.hg.1	IRX3	ENSG00000177508	iroquois homeobox 3	-1.25634014877285	7.67425180075183	-7.26592199872301	0.00040118188956468	0.241455914028082	0.51591381993024	6.91106303314114	6.83950381152052	7.48919149377441	7.30352289524635	8.45100163749997	8.37322721132624	8.35225252275416
TC16001137.hg.1	PLLP	ENSG00000102934	plasmolipin	-1.6145380539682	7.61081203255381	-4.15380886982197	0.00642853128278031	0.376634718968368	-1.87289895864027	7.33490563042696	6.55945953535261	7.66199385118439	6.11910959216296	8.60788073314514	8.51169524936099	8.48063963624364
TC16001546.hg.1	NKD1	ENSG00000140807	NKD inhibitor of WNT signaling pathway 1	-0.962314792688974	5.67316539927083	-7.28998316866477	0.000394207413268871	0.241455914028082	0.529291101644774	5.08566386150407	5.48183959980922	5.28089872868899	5.1945769053285	6.41828053826617	6.00075022163711	6.25014793966172
TC16001569.hg.1	MMP2	ENSG00000087245	matrix metallopeptidase 2	1.18006602396081	8.07741116852069	5.17131060257419	0.00228648098911494	0.310097824088507	-0.92802456937316	8.92231445049742	8.68104800144511	8.25801852372265	8.47123402520755	7.55342172825289	7.67483577549381	6.9810056750254
TC17000015.hg.1	SERPINF1	ENSG00000132386	serpin family F member 1	1.87890238746303	9.17932235229861	5.02985996174961	0.00261766553533701	0.31190505499635	-1.0486477224643	10.2969403239924	10.4631735311052	9.68712130682042	9.49102976864167	8.14931082739552	8.6865437942544	7.48113691388072
TC17000015.hg.1	SERPINF1	ENSG00000282307	serpin family F member 1	1.87890238746303	9.17932235229861	5.02985996174961	0.00261766553533701	0.31190505499635	-1.0486477224643	10.2969403239924	10.4631735311052	9.68712130682042	9.49102976864167	8.14931082739552	8.6865437942544	7.48113691388072
TC17000158.hg.1	MYOCD	ENSG00000141052	myocardin	0.81367085417481	6.39331744374429	4.86316969244944	0.00308035325989966	0.320535314275204	-1.19510555713746	6.47538476548641	7.02824526733983	6.90843032660949	6.55607373698396	6.09733830452332	5.94302599718916	5.74472370807785
TC17000357.hg.1	ADAP2	ENSG00000184060	ArfGAP with dual PH domains 2	0.855267235135776	6.46874711971585	8.01888355988967	0.000236820372271622	0.241455914028082	0.90637722150104	7.04688964814144	6.8491347114637	6.77822202638254	6.66691449596566	6.05007682735205	6.06423662046658	5.82575550823903
TC17000383.hg.1	CCL2	ENSG00000108691	C-C motif chemokine ligand 2	1.93527934796168	10.0362112582038	4.30566532228907	0.00545841112761659	0.356058228008284	-1.72017869623987	11.109600091933	11.8009339331223	9.87345436282238	10.6784783843003	8.95933255638635	8.75000485765794	9.08167462120418
TC17000406.hg.1	CCL18	ENSG00000275385	C-C motif chemokine ligand 18	1.88688383323615	9.5903033495712	4.33969778690776	0.00526437693793804	0.354513439855	-1.68653044119076	11.2425754823287	10.1165614035929	9.99749337749236	10.2392411347042	8.60033206651791	9.13543106325967	7.80048891910262
TC17000406.hg.1	CCL18	ENSG00000278006	C-C motif chemokine ligand 18	1.88688383323615	9.5903033495712	4.33969778690776	0.00526437693793804	0.354513439855	-1.68653044119076	11.2425754823287	10.1165614035929	9.99749337749236	10.2392411347042	8.60033206651791	9.13543106325967	7.80048891910262
TC17000406.hg.1	CCL18	ENSG00000278167	C-C motif chemokine ligand 18	1.88688383323615	9.5903033495712	4.33969778690776	0.00526437693793804	0.354513439855	-1.68653044119076	11.2425754823287	10.1165614035929	9.99749337749236	10.2392411347042	8.60033206651791	9.13543106325967	7.80048891910262
TC17000693.hg.1	HLF	ENSG00000108924	HLF transcription factor, PAR bZIP family member	-1.13814647375034	7.15651699400207	-6.15134021164538	0.000956950971477478	0.282791007712306	-0.178212670921324	6.88352700744796	6.63488031945032	6.9250263585208	6.23152604987431	7.68804813900557	7.78089545729121	7.95171562642429
TC17000728.hg.1	MIR21	ENSG00000284190	microRNA 21	1.16714125551746	6.47845599590506	3.87832159784638	0.0087264584677044	0.390137777223824	-2.16077074000298	6.80406620915654	7.54618329887101	7.14090136423502	6.42348669224474	6.1837643273046	5.67844032703445	5.57234975248904
TC17000736.hg.1	CA4	ENSG00000167434	carbonic anhydrase 4	-1.23055225756226	6.53725016657056	-5.69953479583326	0.00141029836582866	0.305166707401455	-0.50596487311786	6.30251298386641	5.87223466701091	6.21081807677175	5.65391678281214	6.88316634557184	7.42111489379038	7.41698741617046
TC17001394.hg.1	CCL3	ENSG00000277632	C-C motif chemokine ligand 3	1.024066522218	7.54204775258168	6.798664902845	0.000569543563225317	0.251492451934093	0.243282408890328	7.73058121316896	8.35169328824639	7.86046189632231	7.98099722210563	6.87950715316299	6.9695987110246	7.02149478404088
TC17001394.hg.1	CCL3	ENSG00000278567	C-C motif chemokine ligand 3	1.024066522218	7.54204775258168	6.798664902845	0.000569543563225317	0.251492451934093	0.243282408890328	7.73058121316896	8.35169328824639	7.86046189632231	7.98099722210563	6.87950715316299	6.9695987110246	7.02149478404088
TC17001394.hg.1	CCL3	ENSG00000274221	C-C motif chemokine ligand 3	1.024066522218	7.54204775258168	6.798664902845	0.000569543563225317	0.251492451934093	0.243282408890328	7.73058121316896	8.35169328824639	7.86046189632231	7.98099722210563	6.87950715316299	6.9695987110246	7.02149478404088
TC17001438.hg.1	SNORA21	ENSG00000199293	small nucleolar RNA, H/ACA box 21	0.865005779829385	8.90358535101737	4.46909561282079	0.00459459752200477	0.354513439855	-1.56051114600486	9.04088577794156	9.14895440735253	9.43602643283631	9.47134183707517	8.09871128533484	8.34992591093232	8.77925180564886
TC17001682.hg.1	COL1A1	ENSG00000108821	collagen type I alpha 1 chain	1.73878116136493	8.63021146934008	5.34522870801615	0.00194288468157206	0.305728016392511	-0.784204006544226	10.0119648382593	9.19283244375191	8.78090276192304	9.51591353862305	7.41100489438049	8.0360759020938	7.46278590634891
TC17001810.hg.1	APOH	ENSG00000091583	apolipoprotein H	-0.902578382175706	4.00405097905526	-3.88793146697881	0.0086322417214232	0.390137777223824	-2.15049365120039	3.70745623198058	3.25053757923759	3.93836411904957	3.57256875936636	4.7443643917235	4.08179737847234	4.73326839355685
TC17001973.hg.1	FASN	ENSG00000169710	fatty acid synthase	-0.877213606656754	7.73292643871735	-5.86266467803159	0.00122285976199382	0.299986807929115	-0.384241353070055	7.71721073580155	7.30402993538245	7.25021544100921	7.15645488840748	8.39281430019238	8.16058639532564	8.14917337490276
TC17002055.hg.1	MYOCD	ENSG00000141052	myocardin	1.31459835187764	5.00856610566187	8.06130036519117	0.000230183385335641	0.241455914028082	0.926735813171979	5.42137707182394	5.62030086176332	5.94669588827713	5.29948777543046	4.2945878748544	4.13367372594046	4.34383954154336
TC17002170.hg.1	CCL7	ENSG00000108688	C-C motif chemokine ligand 7	0.898308512235352	4.45624888448311	4.3969486254517	0.00495528949706588	0.354513439855	-1.63040073712975	5.11192149169205	4.81555490849226	4.40256989266945	5.034906694625	3.90633356807393	4.19438532509007	3.72807031073901
TC18000103.hg.1	LAMA3	ENSG00000053747	laminin subunit alpha 3	-1.45021578662238	7.59535757037251	-4.03713977307507	0.00730653125043839	0.380282394807173	-1.99310690260348	7.22304073283479	6.76541513190933	7.60077338646728	6.30611682464027	8.25349390090809	8.12497981826714	8.89368319758065
TC18000415.hg.1	ANKRD29	ENSG00000154065	ankyrin repeat domain 29	-1.54667610132114	7.39266036837783	-4.2670859711449	0.0056882017930338	0.361051175582872	-1.75857778701344	6.72251527853901	6.9675408672764	7.30830586543141	5.92083471714253	8.35379762223098	7.88269104257307	8.59293718545138
TC18000429.hg.1	AQP4	ENSG00000171885	aquaporin 4	-1.61328941120789	9.05769247086125	-4.3133574738054	0.00541385807039101	0.356058228008284	-1.71255494023759	8.59917462888113	7.71295135941506	9.13163688186455	8.02136802264215	10.3444033278197	9.74192458709464	9.85238848831155
TC18000740.hg.1	GRP	ENSG00000134443	gastrin releasing peptide	-1.07532285869779	5.06837028600005	-4.09463038507495	0.00685807830257881	0.380282394807173	-1.93355945272309	4.58855389671703	4.47316304934152	4.87845310982483	4.48990047320634	5.06290875250275	5.9509916364741	6.0346210839338
TC19000789.hg.1	FPR3	ENSG00000187474	formyl peptide receptor 3	0.887341242571002	7.646033373831	6.21474453638459	0.000907852650228204	0.282791007712306	-0.134511998875984	8.18945693145201	7.8906110849245	7.94743582942734	8.07778606535614	7.20521371277842	7.37192446105285	6.83980553182572
TC19002705.hg.1	PCAT19	ENSG00000267107	prostate cancer associated transcript 19	-0.851017081851242	7.29981266255965	-4.50725794839131	0.00441588520666806	0.354513439855	-1.52392186078449	6.84240911815663	7.08717515242943	7.29133352077689	6.51944643284496	7.84805871213346	7.66338519784211	7.84688050373408
TC20000094.hg.1	ISM1	ENSG00000101230	isthmin 1	1.09908211744496	6.812782806329	4.33894494401453	0.00526858404595571	0.354513439855	-1.68727250538382	7.53336080461722	7.7931118547425	6.81912686059303	6.98967247812603	6.16946576009154	6.2740483744127	6.11069351171997
TC20000194.hg.1	ID1	ENSG00000125968	inhibitor of DNA binding 1, HLH protein	-1.13443152364425	9.17928765276281	-4.37885279567143	0.005050711635354	0.354513439855	-1.64807794345252	8.90993012188055	9.12771274777744	8.56773150301908	8.16703648355545	10.0931727063523	9.82315033090853	9.56627967584629
TC20000721.hg.1	GGTLC1	ENSG00000149435	gamma-glutamyltransferase light chain 1	-0.903136547301623	6.81608183920561	-4.72671485846616	0.00352915604979694	0.328771591418943	-1.31854532502723	6.46051376045633	6.25413829134379	6.64430079983655	6.35714042409729	7.17097379857773	7.06600525640344	7.75950054372417
TC20000774.hg.1	PXMP4	ENSG00000101417	peroxisomal membrane protein 4	-0.927645892692908	7.13583670367735	-4.34651494625588	0.00522645296136918	0.354513439855	-1.67981557600005	6.80777289285831	6.34588124387131	7.05821673724839	6.74122583897209	7.93573214612438	7.73368200623415	7.32834606043278
TC20000841.hg.1	SNORA71D	ENSG00000200354	small nucleolar RNA, H/ACA box 71D	0.934103792820329	8.42466492550749	4.9458448256998	0.00284015244364772	0.31190505499635	-1.1218757247614	8.36583396346402	8.91664213393156	9.12100075045432	8.89650364187207	7.85617979547774	8.05041418522833	7.76608000812442
TC20000876.hg.1	SLPI	ENSG00000124107	secretory leukocyte peptidase inhibitor	-1.22338998076258	11.0840530009505	-3.91553512888791	0.0083678893862426	0.389594441579901	-2.12106792493059	10.4089272106845	10.6441563809252	11.2011984040569	9.98469004111373	12.1426387572399	11.5536827752526	11.6530774373805
TC20000893.hg.1	PLTP	ENSG00000100979	phospholipid transfer protein	1.33033144340263	8.27149892018298	6.06774351742991	0.0010264267688688	0.282791007712306	-0.236673017139019	8.95348127726314	9.3021676126691	8.38299874503752	8.72791623445241	7.58883985709821	7.57429153240069	7.37079718235983
TC20001544.hg.1	PXMP4	ENSG00000101417	peroxisomal membrane protein 4	-1.23130529898966	6.41507660164407	-5.79477482995321	0.0012971609287639	0.300696178317235	-0.434423655780515	5.75757817266876	5.49636455754179	6.36747524091131	5.92807935147214	7.22951281841558	6.94445436466462	7.18207170583428
TC21000200.hg.1	ABCG1	ENSG00000160179	ATP binding cassette subfamily G member 1	-0.850181847289946	6.919905111295	-4.41109031956054	0.0048821361689748	0.354513439855	-1.61662745843199	6.68810163697345	6.26200358781245	6.94562640374131	6.32643422129859	7.33899437118912	7.6031338004779	7.27504175757218
TC21000737.hg.1	BACE2	ENSG00000182240	beta-secretase 2	1.0519835948495	8.04965577905145	4.25329450110818	0.00577298182947845	0.361051175582872	-1.77237075794908	8.63836096391433	8.86054986031726	8.10058639748695	8.40252634280068	7.10382536700701	7.85714017364006	7.38460134819384
TC21000747.hg.1	ABCG1	ENSG00000160179	ATP binding cassette subfamily G member 1	-0.939757063332605	6.46525339561073	-4.96901841213202	0.00277670355246213	0.31190505499635	-1.10155844967185	6.20145163567616	5.79024465693498	6.45371146089077	5.80459372037085	6.97416105651884	7.15945083764294	6.8731604012406
TC21000793.hg.1	COL18A1	ENSG00000182871	collagen type XVIII alpha 1 chain	0.810471711641206	8.04903259117851	3.91838544827873	0.00834111356891622	0.389574765369919	-2.11803744798394	8.89839694475017	8.38449897858325	8.04519812823771	8.25741639024212	7.45876916530448	7.7039203850127	7.59502814611914
TC22000146.hg.1	SUSD2	ENSG00000099994	sushi domain containing 2	-1.25723448438486	8.77253703450413	-4.89349453857533	0.00298965927967576	0.316700043240198	-1.16810956670238	8.59335654100463	7.71276377507956	8.62918181322482	7.99958689261916	9.6591926404041	9.43647348886429	9.37720409033233
TC6_apd_hap1000095.hg.1	AGER	ENSG00000204305	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_apd_hap1000095.hg.1	AGER	ENSG00000231268	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_apd_hap1000095.hg.1	AGER	ENSG00000229058	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_apd_hap1000095.hg.1	AGER	ENSG00000237405	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_apd_hap1000095.hg.1	AGER	ENSG00000230514	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_apd_hap1000095.hg.1	AGER	ENSG00000206320	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_apd_hap1000095.hg.1	AGER	ENSG00000234729	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_cox_hap2000147.hg.1	SFTA2	ENSG00000196260	surfactant associated 2	-1.34323362801877	7.44807055436903	-3.80039224620705	0.00953447058478168	0.390137777223824	-2.24473729823705	7.31479776187377	6.16574533110639	7.27859595110432	6.73045695393091	8.70674369255511	7.95309690970441	7.98705728030831
TC6_cox_hap2000147.hg.1	SFTA2	ENSG00000237814	surfactant associated 2	-1.34323362801877	7.44807055436903	-3.80039224620705	0.00953447058478168	0.390137777223824	-2.24473729823705	7.31479776187377	6.16574533110639	7.27859595110432	6.73045695393091	8.70674369255511	7.95309690970441	7.98705728030831
TC6_cox_hap2000147.hg.1	SFTA2	ENSG00000230072	surfactant associated 2	-1.34323362801877	7.44807055436903	-3.80039224620705	0.00953447058478168	0.390137777223824	-2.24473729823705	7.31479776187377	6.16574533110639	7.27859595110432	6.73045695393091	8.70674369255511	7.95309690970441	7.98705728030831
TC6_cox_hap2000147.hg.1	SFTA2	ENSG00000224246	surfactant associated 2	-1.34323362801877	7.44807055436903	-3.80039224620705	0.00953447058478168	0.390137777223824	-2.24473729823705	7.31479776187377	6.16574533110639	7.27859595110432	6.73045695393091	8.70674369255511	7.95309690970441	7.98705728030831
TC6_cox_hap2000147.hg.1	SFTA2	ENSG00000206465	surfactant associated 2	-1.34323362801877	7.44807055436903	-3.80039224620705	0.00953447058478168	0.390137777223824	-2.24473729823705	7.31479776187377	6.16574533110639	7.27859595110432	6.73045695393091	8.70674369255511	7.95309690970441	7.98705728030831
TC6_cox_hap2000147.hg.1	SFTA2	ENSG00000225454	surfactant associated 2	-1.34323362801877	7.44807055436903	-3.80039224620705	0.00953447058478168	0.390137777223824	-2.24473729823705	7.31479776187377	6.16574533110639	7.27859595110432	6.73045695393091	8.70674369255511	7.95309690970441	7.98705728030831
TC6_cox_hap2000187.hg.1	AGER	ENSG00000204305	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_cox_hap2000187.hg.1	AGER	ENSG00000231268	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_cox_hap2000187.hg.1	AGER	ENSG00000229058	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_cox_hap2000187.hg.1	AGER	ENSG00000237405	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_cox_hap2000187.hg.1	AGER	ENSG00000230514	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_cox_hap2000187.hg.1	AGER	ENSG00000206320	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_cox_hap2000187.hg.1	AGER	ENSG00000234729	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_cox_hap2000245.hg.1	CFB	ENSG00000243649	complement factor B	1.50751047989381	7.36059674823795	5.28848674501418	0.00204804745675623	0.305728016392511	-0.830589867163227	7.6667618828252	8.75138013564488	7.63729814345344	7.97125051084626	6.49904609412935	6.4917269650007	6.50671350576584
TC6_cox_hap2000245.hg.1	CFB	ENSG00000242335	complement factor B	1.50751047989381	7.36059674823795	5.28848674501418	0.00204804745675623	0.305728016392511	-0.830589867163227	7.6667618828252	8.75138013564488	7.63729814345344	7.97125051084626	6.49904609412935	6.4917269650007	6.50671350576584
TC6_cox_hap2000245.hg.1	CFB	ENSG00000204359	complement factor B	1.50751047989381	7.36059674823795	5.28848674501418	0.00204804745675623	0.305728016392511	-0.830589867163227	7.6667618828252	8.75138013564488	7.63729814345344	7.97125051084626	6.49904609412935	6.4917269650007	6.50671350576584
TC6_cox_hap2000245.hg.1	CFB	ENSG00000243570	complement factor B	1.50751047989381	7.36059674823795	5.28848674501418	0.00204804745675623	0.305728016392511	-0.830589867163227	7.6667618828252	8.75138013564488	7.63729814345344	7.97125051084626	6.49904609412935	6.4917269650007	6.50671350576584
TC6_cox_hap2000245.hg.1	CFB	ENSG00000241534	complement factor B	1.50751047989381	7.36059674823795	5.28848674501418	0.00204804745675623	0.305728016392511	-0.830589867163227	7.6667618828252	8.75138013564488	7.63729814345344	7.97125051084626	6.49904609412935	6.4917269650007	6.50671350576584
TC6_cox_hap2000245.hg.1	CFB	ENSG00000239754	complement factor B	1.50751047989381	7.36059674823795	5.28848674501418	0.00204804745675623	0.305728016392511	-0.830589867163227	7.6667618828252	8.75138013564488	7.63729814345344	7.97125051084626	6.49904609412935	6.4917269650007	6.50671350576584
TC6_cox_hap2000245.hg.1	CFB	ENSG00000241253	complement factor B	1.50751047989381	7.36059674823795	5.28848674501418	0.00204804745675623	0.305728016392511	-0.830589867163227	7.6667618828252	8.75138013564488	7.63729814345344	7.97125051084626	6.49904609412935	6.4917269650007	6.50671350576584
TC6_dbb_hap3000222.hg.1	CFB	ENSG00000243649	complement factor B	1.49470403298607	7.35226957333786	5.26262730536465	0.00209812192795196	0.305728016392511	-0.851901147296635	7.66003376881485	8.73691210079215	7.62458093426135	7.94990126031636	6.50461125009804	6.48601130297695	6.50383639610535
TC6_dbb_hap3000222.hg.1	CFB	ENSG00000242335	complement factor B	1.49470403298607	7.35226957333786	5.26262730536465	0.00209812192795196	0.305728016392511	-0.851901147296635	7.66003376881485	8.73691210079215	7.62458093426135	7.94990126031636	6.50461125009804	6.48601130297695	6.50383639610535
TC6_dbb_hap3000222.hg.1	CFB	ENSG00000204359	complement factor B	1.49470403298607	7.35226957333786	5.26262730536465	0.00209812192795196	0.305728016392511	-0.851901147296635	7.66003376881485	8.73691210079215	7.62458093426135	7.94990126031636	6.50461125009804	6.48601130297695	6.50383639610535
