baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HACD4	13.0559174895485	-0.244573907312625	0.11845080063637	-2.06477209101726	0.0389445697411453	0.0729091754302762
CFAP126	1345.90819168533	1.8177118524473	0.264701879701525	6.86701527959278	6.55590505563774e-12	5.69807740436883e-11
NYX	0.176803068182887	0.312238473012806	0.643743096265983	0.485035839333949	0.627650923043024	0.734069790356062
FAM120AOS	1721.41656750756	-0.0441769352816415	0.0322681848323194	-1.36905548022628	0.170981933160604	0.259049225677165
UTS2B	89.3256443780046	-0.2080637265207	0.0675664057086931	-3.07939610429701	0.00207420702372773	0.00529031989697384
C9orf152	383.287070699692	-0.181695877931431	0.123050450602389	-1.47659660766739	0.139783801608612	0.218875710846527
NOC2L	950.091113495376	0.443708455697245	0.0880382973684137	5.03994816983408	4.65657939402762e-07	2.15787624490442e-06
MSANTD1	20.0697176537128	-0.121599581532086	0.062955403246329	-1.93151938136742	0.0534188548629845	0.095721825430338
AADACL3	0.71487330620209	-0.355934889302335	0.266810383909619	-1.33403686950545	0.182191773635262	0.273522292485906
NELFB	252.833026476083	-0.51541493553828	0.239855225118899	-2.1488584844578	0.0316456196299481	0.0607444784746106
SLC15A5	1.04105327640942	-0.838421904600295	0.262635045306564	-3.19234587913291	0.00141122233703715	0.00371676348918624
LIPI	2.31953570743582	0.196419122614973	0.20194636884087	0.972630128198779	0.330737163190271	0.443774517504132
LRRC66	12.2682842036564	0.392033688886704	0.103044244795518	3.80451804624953	0.000142080554101008	0.000447801029924298
ZNF292	163.804857590272	-0.0835638613260585	0.0808285254389232	-1.03384121969665	0.301210398122308	0.411678489468549
HUS1B	9.40381556632227	-0.461085874819826	0.183182338248875	-2.51708695951564	0.0118329620009113	0.0254653752441441
KCTD21	93.2700691653669	-0.0793853016754729	0.0796936353790784	-0.996131012192645	0.319186493495577	0.431285603932158
SBSN	3.32866571876729	1.46687155538902	0.358374047697077	4.09312997080896	4.25589006051847e-05	0.000146594388566557
ADAT2	225.493715123064	-0.0364352682868285	0.0894036265357115	-0.407536804698574	0.683613768166605	0.781536255215662
KIR2DL4	26.4453069870972	-0.892138668848331	0.145990843554071	-6.11092207654725	9.90571271836472e-10	6.47150100255477e-09
MAGEB16	0.00560267785099467	0.200172697829111	2.89933253100018	0.0690409588030447	0.944957016853558	0.972164273488834
VHLL	1.31937862683481	0.0791063510882064	0.401252420218751	0.197148595502751	0.843711255887058	0.908179761162929
DUSP21	0.0656586316089638	0.452293444393371	2.77791862963454	0.162817384054505	0.870662220416605	0.928188828029865
ZNF567	282.64029112159	0.0197250567408013	0.0465160770934059	0.424048156537205	0.67153069340976	0.771505419986377
NDUFA4	2286.93117067331	0.104057372322253	0.0569210358317611	1.82810046939079	0.0675344745327981	0.117242462675517
ANKDD1B	172.936895955062	0.897825204312462	0.124975837992158	7.18399027153392	6.7705684202012e-13	6.6888051998725e-12
ALKBH2	483.858896401985	0.234102787816544	0.0692886954582357	3.37865774883367	0.000728406287431379	0.00203325861615835
RNFT1	783.339385850131	-0.136809646421038	0.0581586843347473	-2.3523511232406	0.0186551558819613	0.0382327181090365
RNF222	4.35859323817959	0.172880504215841	0.119826976526839	1.44275111687491	0.149090593969327	0.23106254746289
RELN	87.6950469486094	0.489816714160446	0.138152394988456	3.54548116376393	0.000391896995802924	0.00115130930315264
FAM111B	43.4280293425627	0.43541380020419	0.13174312160724	3.30502112666093	0.000949692410024716	0.00258669141819232
APOD	310.657011837293	0.198055305201665	0.197808552637403	1.0012474312206	0.316707200717273	0.428680893162451
H1F0	4058.46164082251	-0.0616727764829238	0.0726913519423916	-0.848419720296301	0.396204263966718	0.513765429053617
GAGE2A	0.0585350430663414	-0.163998275125316	2.89933253100018	-0.0565641482554407	0.954892394345882	0.977104299055418
LITAF	9623.6103356007	0.24634976373106	0.0847814390517753	2.90570396641435	0.00366427942483354	0.00885437928345303
VSTM1	23.7061763456229	-0.657929203712189	0.242924568107567	-2.70836831711834	0.00676149384186838	0.0153818006023331
TMEM120A	1841.28829853311	-0.174393952116945	0.0560684327278949	-3.11037679550085	0.00186848825718459	0.00480438971229763
ARID2	248.392016945245	-0.113923874268922	0.0470669482448447	-2.42046443453873	0.0155006955071818	0.0323435476675192
FAM25G	6.35973560611442	0.941082234980692	0.483912475238198	1.94473646193449	0.0518067047450042	0.0933080974221531
SF3B3	3357.99597508874	0.171811384403726	0.0409320305243237	4.19748012016231	2.69901341319867e-05	9.61459094403775e-05
PRSS48	6.1477510024303	-0.739585383058881	0.212791130355118	-3.47564008812125	0.000509635740974903	0.00146580198005611
IL1RAPL2	1.13263799702456	1.70891011351395	0.428453761888423	3.98855201079779	6.64778288680952e-05	0.000221102793161147
BLOC1S3	322.002953859483	-0.103496874447178	0.0525161113483391	-1.97076424338968	0.0487508483866491	0.088505044199706
SP6	103.154505047746	-1.71127583674746	0.195714083995513	-8.74375416327571	2.25489809373671e-18	4.13553188243629e-17
ANKRD34B	2.74157821508268	-1.41104227931503	0.57754726093951	-2.44316331276448	0.0145591472916959	0.0306325115944402
PLAC9	4054.60297821808	-0.0775411825019603	0.0996652013382265	-0.778016614232428	0.436559218725178	0.555664156384743
FAM47B	0	NA	NA	NA	NA	NA
NKAPL	43.8260647067037	-0.58981142898059	0.0775767581592298	-7.60293988787177	2.89477974591939e-14	3.34117771168865e-13
FSCB	0.0834230355614295	0.0601159826344428	1.16096855929069	0.0517808877366771	0.958703284495224	0.978577373478242
CLDN4	4404.05768150388	-0.0411620474295542	0.105554857849895	-0.389958816372894	0.69656700062674	0.792749264487764
ZNF573	323.181126616924	-0.0822040475244351	0.0806670570394983	-1.01905350884667	0.308177564019927	0.419005842751877
GRAPL	264.770532973928	-0.642167598401782	0.133125472431243	-4.82377704787829	1.40864871880085e-06	6.11997712947666e-06
FAM47E	327.523619850198	0.324382066406505	0.0863464000312754	3.75675264155786	0.000172132487130965	0.000534567957037422
JPT1	2771.9611058141	0.0791807075003557	0.0801247608581682	0.988217707638671	0.323046037682154	0.435466573737199
ZNF527	113.485124159127	-0.0608072074394393	0.048983061056242	-1.24139255751332	0.214460767164809	0.312631670899415
ZAR1L	1.64377766601352	0.524830326058406	0.21317546463869	2.46196403018489	0.0138178523833146	0.0292443643088146
KRTAP10-12	0.0602471876266677	-0.16399616609891	2.4995834444311	-0.0656093984236784	0.947688806378041	0.974188471372251
S100A13	8681.06324148442	0.0884044459922599	0.0630821582294069	1.40141758737494	0.161089236040635	0.246524157419586
ZNF33A	657.589933101357	0.0418749259387799	0.0418452750471515	1.00070858398218	0.316967716195187	0.428909013528195
KRT77	0.102487246813412	0.0601164297141955	0.995443546905613	0.0603916012124147	0.951843747711195	0.975987685660494
PCDH18	367.771263941162	-0.294644839235964	0.106723530414734	-2.76082357930772	0.00576558118907737	0.0133308070334289
DCAF8L2	0.651439839490328	0.594167440771855	0.525494519835101	1.13068246831252	0.258188762934289	0.363013478535381
ZNF600	414.941880074628	-0.0485810331560307	0.0657441071400022	-0.738941256781802	0.459942668627977	0.578042317786525
BTBD8	36.9163956058637	-0.313626112387169	0.116453088178287	-2.69315410431208	0.00707795455820167	0.0160352251208038
MAOA	3528.65681697437	-1.03861953653323	0.0868379235464383	-11.9604372619275	5.72596073321797e-33	3.95557850355487e-31
C15orf61	136.535273963412	-0.21468584239387	0.0538281833955872	-3.98835384832009	6.65333727211414e-05	0.000221248077731276
NUGGC	0.807243845482949	1.29396538645224	1.22478422234499	1.05648436911996	0.290746978391824	0.400049233619437
TSPYL1	1435.42223928629	0.0206503352727505	0.0494203552268419	0.417850806170139	0.676056201872332	0.775319741596331
SPANXN3	0.0242052590948788	0.00408058112587061	2.89933253100018	0.00140742087437033	0.998877040984521	0.99898415916586
TRIM64B	2.37629366331499	-0.0379173586713067	0.168171584920825	-0.225468284009799	0.821614995866455	0.892323448404631
PNRC2	205.404666204533	-0.405643891493035	0.0878398578125522	-4.61799348945519	3.87468406854068e-06	1.57418007506906e-05
DRICH1	57.1053837962313	0.0521320453481237	0.133024097984698	0.391899258389413	0.695132650965135	0.791610403089666
GJB5	92.0814972936732	2.75692645366378	0.208803194807586	13.2034687314259	8.37862103059766e-40	1.12430244217775e-37
FHIT	142.763109893834	0.110961307264325	0.0768269708871321	1.4443014735976	0.148654191461538	0.230501120553713
ALKAL2	820.404328545249	-0.331799928183545	0.144015168573138	-2.3039234788316	0.0212269394661976	0.0429000839661413
ZKSCAN3	74.5812152947184	-0.172461176560079	0.0889214248444782	-1.93947833001675	0.0524431206992116	0.0942450223799687
FOXR2	0.0562073031456854	0.116141212519612	1.61237095101146	0.072031322845872	0.942576980561149	0.972164273488834
RRP7A	386.563792674158	0.0694980342276415	0.128837128488651	0.539425513769996	0.589593280256301	0.700318019699454
LIN54	112.533028628004	-0.300625429767036	0.0653862133340086	-4.59768832661051	4.2720442033175e-06	1.72584293871081e-05
FAM53B	13.9636363885847	0.074017329722177	0.117789427066588	0.628386872790663	0.529750534460565	0.645839713529868
FAM180A	51.2335299823609	0.632598493096973	0.179439955104728	3.52540487834922	0.000422835999591431	0.00123307333714499
SPANXN4	0.153898449507805	-0.416114485277145	2.28368683368755	-0.182211710966179	0.855416582819812	0.916914551046212
S100A14	438.731792232587	-0.44608185965101	0.10792505743195	-4.13325570785339	3.57660423825566e-05	0.000124858644939144
KAZN	600.680342545559	0.0218695188376062	0.0561777795223425	0.38929126468782	0.697060697451438	0.793069179508614
SLC35E2B	1385.01348394512	0.0153565624219628	0.0532249269463682	0.288522000930819	0.772947191906657	0.854240150704685
TOGARAM2	866.298914804191	1.35336078077709	0.188675814006348	7.17294258357649	7.34026440479217e-13	7.221023822689e-12
SPATA31D4	0	NA	NA	NA	NA	NA
NEMP2	62.4431616703631	0.215231670880752	0.118609500617194	1.81462420599343	0.0695816799892133	0.120326116740108
ALG1L	104.542364225833	0.959446093838412	0.206441855701619	4.64753666632967	3.35922397012861e-06	1.3791821591644e-05
KIAA0408	244.7983046852	-1.57188785918071	0.129820883935265	-12.1081278414691	9.56524827256921e-34	7.13644043119843e-32
GSPT2	245.704859644928	0.0636103887856733	0.0528298286601391	1.2040619929867	0.228565618573699	0.328897960879654
TBC1D28	5.96208995216513	-0.810497377778421	0.194008001595863	-4.17764922637967	2.94537420965011e-05	0.00010430438533965
C8orf76	191.397118009265	0.234787194744128	0.0923211759280856	2.54315645770173	0.010985602604134	0.0238204440563018
CXCL17	10928.2584050252	0.635631532290798	0.117303562235165	5.41868908479107	6.00376207594156e-08	3.13412175316154e-07
OTUD6A	2.91324785730769	-0.282850188748765	0.139465494502117	-2.02810157278345	0.0425498824393469	0.0786093905763371
HMGB1	13911.8266046815	-0.0787956727134814	0.0287146101519195	-2.74409690037927	0.00606776240315466	0.0139674859425393
MMP23B	979.901943256421	0.010458520186299	0.100056318274639	0.104526334434893	0.916751670884687	0.959769430025886
SH2D5	14.4197818781626	-0.564738296096256	0.25400129174184	-2.22336781133475	0.0261910083586296	0.0515365215640003
ZFP92	75.5652593645691	-0.450795693103029	0.069025203276223	-6.53088541150757	6.5382008591705e-11	5.03303848226365e-10
NCR1	63.8522112737377	-1.74600921004872	0.142073682310261	-12.2894626341547	1.03189684908877e-34	8.55419556853502e-33
RASSF10	85.324820720765	0.640946000654872	0.153453148096987	4.17681884407987	2.95614269031652e-05	0.000104626135597312
OR2L13	1.00656083551365	0.216655263294152	0.278430559737002	0.778130329870393	0.43649218402412	0.555654669425191
BLOC1S2	213.552314860295	-0.0702762302686442	0.0708103654643102	-0.992456821933291	0.320974732277902	0.433199761682158
SYCP2	119.183889689383	-0.33161292719854	0.0867278882310361	-3.82360200348878	0.000131516146269944	0.000417538580464169
ZNF724	18.0283228776382	0.0330513760277989	0.08992020988868	0.367563377228724	0.713198826675	0.806266107954549
IL1RAP	356.006443675757	-0.127826125576094	0.0917527443562852	-1.39315860765682	0.163571833561698	0.249770105574523
PTPRT	96.0149845467653	1.79965178620712	0.23901123874052	7.52956972103264	5.09077978337646e-14	5.72352167085821e-13
MYBPC1	4.72485387819449	-1.0608604553814	0.22254167497424	-4.76701928078953	1.86971423280447e-06	7.97482503321951e-06
PAX5	4.32839539794094	2.06427098576535	0.327841065553667	6.29656014044231	3.04323241881737e-10	2.13955413025939e-09
OR5K4	0.0246930043241049	0.284212479185269	2.89933253100018	0.0980268651996345	0.92191096075453	0.962146555505455
OR6M1	0.161561059479034	0.00409009093507354	0.697702910604537	0.00586222426896515	0.9953226485539	0.997193857271705
SPOCK3	32.1273429079629	1.55350736334247	0.213141998054201	7.28860279778095	3.13185884695754e-13	3.21317003374323e-12
ZNF676	18.5098185667532	0.0957182283005872	0.0945301005755297	1.01256877669466	0.311266179971728	0.422573461593469
ZNF699	91.7125429084613	-0.210865488514503	0.0898647307131513	-2.34647660813213	0.0189518557822045	0.0387853866633397
TDRD7	66.464300633296	-0.45652623067472	0.0971492557028732	-4.69922520117896	2.61150356704154e-06	1.08872964980909e-05
CCDC189	668.531492518888	1.22877772956739	0.15064004347072	8.1570457712078	3.43318312472809e-16	4.9601651156025e-15
OR8A1	14.2162101366067	0.0416710936846165	0.0793748281319757	0.524991293402619	0.599589243486302	0.708940638320539
KIAA0895L	1177.38281780618	0.322426185053327	0.0779814991557638	4.1346497380013	3.55496405772403e-05	0.000124170767049941
HLA-DRB1	38457.7406101316	-0.132002230687649	0.103898156559647	-1.27049636931593	0.203907875313374	0.299967638642248
VN1R2	6.17219223768942	-0.604150339853816	0.151647676287694	-3.98390766441861	6.77912217786663e-05	0.000225190003315349
MYT1	2.79876086972741	0.901497714959932	0.228239552022182	3.94978743593186	7.8220627233151e-05	0.000257042131633674
SERPINA3	6309.84085295971	0.342506028350651	0.185553303851257	1.84586327077856	0.0649120608976579	0.11333331085492
AKR1C3	2445.12540228417	-0.342279703280571	0.0814304911519463	-4.20333585661284	2.6300989530604e-05	9.39601717534622e-05
SPATS2L	2306.86249335676	0.162828052878647	0.0452883753412357	3.5953608768648	0.000323942210011351	0.000961553395635194
ZNF250	394.567475846845	-0.223820671323903	0.050428246365945	-4.43839886280583	9.06305527923028e-06	3.47327115406212e-05
WDSUB1	438.215755006196	-0.350259008534014	0.0466501210310241	-7.5082122145209	5.99402832221148e-14	6.69064130855108e-13
ZNF79	187.417997945724	0.132688226778163	0.0475914550518064	2.78806829153938	0.00530233650796307	0.0123716763255601
S100A4	7204.97253616587	-0.581310599911422	0.0818994987929547	-7.09785295977207	1.26709887661175e-12	1.20642819022778e-11
PLEKHG4	536.902588788591	0.115225823075399	0.0651818571238067	1.76775913052827	0.0771011800216408	0.131428551431516
KRTAP4-3	0.0236503664814095	0.0881201269949859	2.89933253100018	0.0303932460498373	0.975753431240523	0.986703909113111
FAT4	298.658352467408	-0.0830053630447208	0.0785796416310306	-1.05632147617154	0.290821367408597	0.400118030899546
C8orf86	2.59793638171083	-0.0519776773454872	0.149531237242823	-0.347604141475009	0.728137495582429	0.818935152412172
KIF19	39.16614850601	1.5381599758731	0.176622398294371	8.70874810175264	3.07249214548849e-18	5.55849888435027e-17
OR6K2	0.0133599042227825	0.0881200092514639	2.89933253100018	0.0303932054392758	0.9757534636281	0.986703909113111
ZNF681	34.6418034778163	-0.0460973944656565	0.0832678052820304	-0.553604052725099	0.579849851842456	0.691051262069423
ACADSB	572.828290207623	-0.128676477537772	0.0612162168721628	-2.10199983129447	0.0355532905824591	0.0673922739780516
STK40	1886.15632705176	-0.207050424935399	0.0716875150658853	-2.88823548626434	0.00387409716272582	0.00930222197208574
OR10J1	1.77079396689392	-0.147655039187391	0.165926915029155	-0.889879976141582	0.373530336903811	0.490605439330321
TMEM63A	1191.30335617705	-0.0330487777194779	0.0924716661859955	-0.357393557211399	0.720797199307658	0.812541361143868
CTSE	1437.66590234467	1.35115934056144	0.157659518654569	8.57010951252376	1.03386675109838e-17	1.77239730160727e-16
SEMA4A	679.159851792569	-0.16156968827157	0.0975143803988038	-1.65688063248517	0.0975436107466611	0.160822366096236
MPHOSPH8	741.239875699564	-0.0933382079231243	0.0647812836573935	-1.4408205989983	0.14963537239879	0.231810545347361
GREB1	40.6783130128192	1.0190565185679	0.116538530969574	8.74437415753904	2.24255165752615e-18	4.11693636970253e-17
SIRPB2	592.162707257824	-0.621337002375386	0.114128670398014	-5.44417980344928	5.20446297408062e-08	2.74607194886992e-07
ZNF766	272.686598965252	-0.0678143022757765	0.0464408974764186	-1.46022807397748	0.144227402094023	0.224814432881307
RYR1	158.842270223719	0.00142589242476237	0.0982801788031916	0.0145084435348633	0.988424343006536	0.994127303626741
SRGAP3	180.274769884399	0.945951833205677	0.105636444231813	8.95478676970458	3.40392873642557e-19	6.72564393981035e-18
KRTAP5-3	0.531292257398531	-0.0439372930494448	0.556572347124016	-0.0789426447010575	0.93707824349501	0.969119121706115
FAM217B	34.6037287944647	-0.168233029769344	0.17861213809918	-0.9418902408297	0.346248837111301	0.460414437142652
SULT1C3	0.175351321432437	-0.163991227040639	1.04599033015197	-0.15678082513135	0.875417585280656	0.931129607701573
TUBB	149.356729670391	0.235723264747612	0.0945752381313804	2.49244167294777	0.0126868165963738	0.0270717884859357
LCOR	226.841452447105	0.00576192808130928	0.0481513549298615	0.119662844165076	0.904750234865739	0.952175217554351
SUPT5H	2430.7652466594	0.387161725445601	0.0537669969988349	7.20073180679944	5.98902451222132e-13	5.95772187743745e-12
XPNPEP3	214.196931862499	-0.0296876190831774	0.0956620954024864	-0.310338373399312	0.756303652887798	0.841028780400835
OR2T2	0.079655599371733	0.424290235585581	1.29708136934811	0.327111502494884	0.743583552244443	0.830995830824647
OR2C3	2.71735658524035	0.387116859320369	0.132015486002015	2.93235946057465	0.00336397137660453	0.0081901571748372
ZNF107	136.471400077719	0.0753730857974961	0.0617552009109697	1.22051397591854	0.222270094741569	0.321527285324517
OR10S1	0	NA	NA	NA	NA	NA
SFTA2	2669.76589400109	-1.13231085708425	0.136777136367284	-8.27850975066248	1.24726287683879e-16	1.91315355088792e-15
PPIA	74632.3874920946	-0.0433292177997427	0.0507165310197897	-0.854341117747891	0.392916010990497	0.510388567239692
ZNF471	182.608287903956	-0.276312932808398	0.0950487193920691	-2.90706634003796	0.0036483581594243	0.00882037283079482
ZNF836	396.759969872593	-0.0648522757498598	0.0428554880410249	-1.51327819876366	0.13020900804972	0.206115456008094
ZNF493	423.05821185365	-0.272521411028313	0.0620058831417864	-4.39508958214738	1.10727081279475e-05	4.1849676190978e-05
GTF2IRD2	821.614442736031	-0.0591283218213006	0.0618928839470594	-0.955333118293155	0.339409264518803	0.453063880469815
GRM7	58.5371395291347	2.70060317122496	0.281018185919422	9.6100654923426	7.25028555501854e-22	1.85249761879734e-20
SUPT3H	250.043440085581	-0.0483921629747468	0.0537270302901333	-0.900704221197832	0.367745603715668	0.484200974199113
BECN2	0.2270004339277	-0.332355045308976	0.625577390176241	-0.531277265655881	0.595226657158723	0.705132769882183
NIF3L1	900.385812420213	-0.0287908649957278	0.0505208703265159	-0.569880621803478	0.568758668945093	0.681341470338078
ATP2A1	115.051853389629	0.499756419705125	0.113557818805617	4.40089837020017	1.07803611322783e-05	4.08191830773965e-05
IARS	1509.92885174463	0.23893105701811	0.055010682634379	4.34335742761333	1.40321555271055e-05	5.21577849524855e-05
MFSD14C	590.034176613635	-0.0313793796017925	0.0355331650392385	-0.88310116948887	0.377181612357959	0.494565302896355
POM121	819.780027852649	-0.0661144841305755	0.0438088654608167	-1.50915764275405	0.131258501754133	0.207547776764843
ZBTB44	556.932096919849	-0.189445490830599	0.0447809292962864	-4.23049485143913	2.33177781023917e-05	8.38486981233487e-05
GIMAP5	2982.61731826449	-0.739206711497132	0.087933599656673	-8.40641932530094	4.22717858556755e-17	6.80875086165855e-16
STK31	27.4725095316793	0.00357688019807214	0.0942393353432611	0.0379552782820843	0.969723339074403	0.983806348676408
CGB7	30.8891283507766	0.99960640598698	0.145886155819931	6.85196206842826	7.28438743112611e-12	6.28729265920242e-11
NLGN3	62.5125074441421	0.580182270789315	0.077870644749007	7.45059030472087	9.29235092856308e-14	1.00826602396486e-12
OR8D1	1.0831724643015	0.304286971028174	0.200776781829922	1.51554860205866	0.129633531943398	0.205518456252296
ADH7	155.555153763366	2.07195374979499	0.321840127397769	6.43783535181807	1.21189354183074e-10	9.01644927890986e-10
ZKSCAN7	110.888315184589	0.118052464274162	0.0744807213663795	1.58500699386957	0.112964745237127	0.182663062692925
ZNF729	0.642261109947907	-0.150991718493789	0.257215553854901	-0.587024059124223	0.557187548455317	0.671187170872422
CD55	6019.7370621002	-0.560925913814772	0.0949888386907898	-5.90517708760198	3.52268143415275e-09	2.14372117813433e-08
CPNE4	26.0362445921726	2.12503952570926	0.145400748054357	14.6150522204661	2.25181678945642e-48	6.08708503723784e-46
ZNF565	149.213979354135	0.088268361147332	0.0365466153493298	2.41522669893289	0.0157254188688406	0.0327538261017996
NTNG2	61.1471111581734	-0.80697761851757	0.122170052162234	-6.60536362418802	3.96542802606136e-11	3.12212594099183e-10
ELAVL3	1.59584931831039	-1.12778780702396	0.499847880974812	-2.25626205481661	0.0240542242847538	0.0478416924034152
WDR5	839.697176557112	0.0566463484737936	0.041164979933597	1.37608104182656	0.16879654424787	0.256300321011989
LONP1	1756.57647202803	-0.00655414070840995	0.042923712716745	-0.15269277267931	0.878640560495687	0.933386703176076
TRRAP	346.940383111659	0.0456548611992774	0.0368039179778028	1.24048915734496	0.21479452215767	0.312971441862734
SRGAP2B	434.392470885783	-0.557137726686334	0.0664074136381483	-8.38969169499897	4.87418705408653e-17	7.81042413512216e-16
FUT4	132.06423630476	-0.105698328048377	0.046426781875231	-2.2766671257214	0.0228061110637969	0.0456823235056747
ASB13	287.483705703288	0.0538366638723538	0.0999503476299744	0.538634083311668	0.590139364950794	0.700654324319682
SLC35F1	9.07674060910783	0.232250559091046	0.141126882693669	1.64568617019034	0.0998283877903775	0.164067238440931
ZNF34	296.257601967313	-0.318320677111355	0.0417248032850288	-7.62905159640552	2.36486982272952e-14	2.75512504269525e-13
ZNF781	147.274829498031	0.132335757091576	0.0719507564096393	1.83925456374836	0.0658777525951757	0.114748674868187
ZNF140	760.498591719682	0.067250656376788	0.0427758530177405	1.57216400451201	0.115912520974764	0.186620659578877
INCA1	335.381564527192	-0.135483794582283	0.0534348563218377	-2.53549469219614	0.011228863011633	0.0242998901140479
ZNF774	82.0451834924002	0.463307749784281	0.0698979179802738	6.62834835674265	3.39463605784078e-11	2.69203876491693e-10
PTPN1	1802.49636361861	-0.159647967435556	0.074963422380876	-2.12967821325463	0.03319818888471	0.0633400796928816
EVL	3630.48936532506	-0.0251297459733407	0.0818310559709837	-0.30709301835542	0.758772571674593	0.842970159442165
SPANXD	0.00836619368731926	0.116133151959995	2.89933253100018	0.0400551336275777	0.968049171250747	0.982642347873139
THEM5	13.0687889589667	-0.0261781214470708	0.439031968310764	-0.059626914066861	0.952452782175472	0.975987685660494
NOXO1	24.9365968915115	0.30466863620354	0.139823592303751	2.17895014127287	0.0293353723000725	0.056863744378821
EPHB4	471.849282658671	-0.116246055527336	0.079981895588121	-1.45340460703711	0.146111448092825	0.227276351415843
PRTN3	2.34466327351386	-0.531470925946403	1.07083073095288	-0.496316467751606	0.6196711494982	0.726605034289334
ZNF765	127.29020612802	-0.597932698198485	0.09279809027632	-6.44337287995963	1.16847142883781e-10	8.71424593789796e-10
ZNF124	287.682501941509	-0.147378714023338	0.0506511104665447	-2.90968376933577	0.00361794619863229	0.00875479145003756
XRCC6	6376.85805186616	0.0196689011139072	0.0465387264139476	0.422635139151819	0.672561484865892	0.772451774366909
S100A5	38.5482592737703	0.0706878138041331	0.0959023877051164	0.737080853726876	0.461073181708572	0.57923735335275
C20orf204	30.4046245832448	-0.097139579413552	0.0961907358093276	-1.00986418906396	0.312560361822749	0.424083499579393
PPP1R26	435.667102691435	-0.469425191100904	0.0506631121788442	-9.26562090074138	1.93945590936213e-20	4.34792447372867e-19
NBPF4	1.68569237651342	0.836803429547121	0.340829314726518	2.45519793453968	0.0140807034359384	0.0297466621913153
TSC22D2	998.606771411047	-0.241024171577641	0.0900720242309777	-2.67590490649535	0.00745277878084176	0.0167966686588038
CRYBA4	6.31963821301726	-0.135290853874278	0.318359634375674	-0.42496233588028	0.670864131490918	0.770834582675328
ASMT	4.31568791694521	-0.308488288680746	0.203128171253695	-1.51868786479381	0.128841082612163	0.204405619328173
NPIPB15	361.865489307408	0.41275662831634	0.233626819468885	1.76673478350936	0.077272655190904	0.131648663191518
ZNF569	134.605125325029	-0.0630982917825833	0.047606515808534	-1.32541293373274	0.18503422955062	0.277164989526033
ARMCX4	514.179456976581	-0.0493790499895088	0.0461314050459989	-1.07039987054961	0.284439357536474	0.393077194692918
PIK3R4	977.241585618006	-0.317416787478788	0.0655539652560828	-4.84206845823617	1.28494476328866e-06	5.61283131729747e-06
ZNF775	43.0090036749146	-0.018091514100505	0.185846607313968	-0.0973464856958156	0.922451241023386	0.962494995948098
ZNF605	165.458665815699	0.0543943943558249	0.062381884913335	0.871958172334695	0.383231196535698	0.500527153405492
TRAPPC2	274.656292133362	-0.0981522763143143	0.0449516577903103	-2.18350737523793	0.0289984664269643	0.0563005512434411
RFX8	21.7783357112611	0.989683459404616	0.136673658044272	7.24121585363608	4.44680005008311e-13	4.47607741684567e-12
MYL6B	2210.37541207354	0.351773447716469	0.0549535646144297	6.40128534308219	1.54074316024711e-10	1.12874868126195e-09
ZNF799	214.402409324205	-0.131052144218509	0.0460737601435159	-2.84439871654262	0.00444953295631557	0.0105494710437521
FGF16	2.21270593462748	0.283472311503426	0.332799672106718	0.851780621383924	0.394335863899804	0.511912063854339
SIAH1	207.638094412405	-0.265055233871004	0.0971144586292047	-2.72930763979254	0.00634674647517792	0.0145465120736076
GK2	0.0417254240275948	0.0040862321510367	1.93407825195837	0.00211275430396839	0.998314267214203	0.998903369565974
C20orf96	182.371249108051	0.0555873174016863	0.0732998085650081	0.758355560402141	0.448238154161261	0.566854569897338
ESRRG	40.4837074314204	0.81837888797101	0.139324773104473	5.87389356347524	4.25676736344076e-09	2.55460826457198e-08
IPO4	607.859326561488	0.534084156912169	0.0880846433003875	6.06330612125916	1.33351506725473e-09	8.5738445482369e-09
NCOR2	3646.74860578845	-0.109620277360772	0.0449377025559227	-2.4393832155606	0.0147123572150053	0.0308782363873386
SULT1A1	2998.76624177864	-0.894465531602311	0.0995854062587027	-8.98189368509147	2.66145932918447e-19	5.34930381551171e-18
ARL9	27.1086541825563	1.27985285761952	0.100802540554758	12.6966329477011	6.17288447362857e-37	6.50489498317063e-35
PRPF40A	858.433278589544	0.0997942380885243	0.0702926360375741	1.41969690872285	0.15569593847908	0.239627085115257
GDAP2	205.092795163904	-0.0603388619238764	0.0735674827639649	-0.820183859185023	0.412111301967721	0.53026352126807
TCEAL3	529.552965052704	0.0395379648717212	0.0597731435948141	0.661467048474785	0.508312839803434	0.626142589355016
ANAPC7	1845.64845673927	0.213838333924612	0.0410746517154677	5.20609000913539	1.92861124315975e-07	9.38983474482267e-07
TPK1	372.731296674417	-0.250113033066392	0.048898697258875	-5.11492221852592	3.13870265650381e-07	1.48425792722812e-06
SLC6A9	494.120199265235	-0.107767542866843	0.071187313573083	-1.51385882480599	0.130061649202395	0.20595210806716
AFAP1	495.224452097493	0.338303565375295	0.0646502728102539	5.23282502408308	1.66938753033539e-07	8.22653004380866e-07
NACA	37668.7018835457	0.0386898053261388	0.0432269600441277	0.895038774104004	0.37076636109703	0.487558810433009
MYO18A	1535.29999860055	0.0955472087770157	0.0408674491813859	2.33797828567522	0.0193883746088333	0.0395788511769682
OR2T3	0.100746459260166	0.536344089233664	1.28424643662648	0.417633309259987	0.676215239221739	0.775450078565378
