PROBEID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	Control.1	Control.2	Control.3	Control.4	Control.5	IPF.1	IPF.2	IPF.3	IPF.4	IPF.5	IPF.6	IPF.7	IPF.8	IPF.9	IPF.10	IPF.11	IPF.12	IPF.13	IPF.14	IPF.15	IPF.16	IPF.17
228250_at	FNIP1	folliculin interacting protein 1	-1.29591415304166	6.66318407333749	-3.97164964199382	0.000613397120839426	0.0120805859270555	-0.404976780540731	8.0944909257697	7.550922781988	7.4920346362319	7.52773420337067	7.65767886516995	6.53969558521245	6.54951027138573	7.15321989015862	7.38502294918711	7.52935961598327	5.23706453935845	5.83012665650244	6.52598575432377	4.58931782596071	6.15337366490545	6.03030775295531	6.2489439871245	6.73554938726377	5.65938677238249	6.71149212597716	6.59144598653509	6.79738543567822
228273_at	PRR11	proline rich 11	0.865190076279838	6.74821428220949	3.35471326895897	0.00277135892698306	0.0314239355890052	-1.83206316061823	5.44761207658137	6.37105659668441	6.87314245465762	6.09829141662851	5.60818902632342	6.82258734726535	6.42432665519619	7.15683202403104	7.4651734601079	6.73386770399992	7.91780620803816	7.74042331113868	6.40229227655072	6.42084604650277	7.05808576765519	7.14105529898305	7.25410940702172	5.77555117824948	7.08472778895361	6.85804557252789	7.04518190490906	6.7615106866027
228285_at	TDRD9	tudor domain containing 9	-1.13179792571053	5.70294766715702	-6.12758080554573	3.13029519999012e-06	0.000476146205779348	4.65413010682818	6.75523365242521	6.90366341696054	6.97952923419119	6.07676189362962	6.17240576064196	5.74658579863408	4.8070953383007	5.36109154145042	5.49171374065674	5.73099878217269	5.43130488355708	5.95401088701752	5.61512453598365	5.91164203235303	5.76023405124037	4.95322345975526	5.23929427339035	5.03804815126296	4.86243953096045	5.35635585303431	5.84650399860847	5.47158786122779
228293_at	DEPDC7	DEP domain containing 7	1.02059013418049	4.59816779908538	3.75587017301391	0.00104385001883652	0.0170142079203016	-0.910191726028893	3.47646009156816	3.90653020034331	4.34353800155912	3.60976583811367	3.71135570905439	5.80771742245359	5.46084146940535	5.17034572487636	5.74973826333681	4.70112967537959	5.12772769422383	5.16101726191275	4.4515969494715	5.53841855405568	3.99628767273181	4.5850443808229	4.71049366102239	4.14807365028831	5.06685406205705	4.29422713148492	4.051170863017	4.09135730269989
228303_at	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6	0.836805435942216	6.89984725364836	3.82279223539532	0.000885490362103839	0.0153048807131474	-0.754051566221032	6.20707202802309	6.28141544096926	6.68506881253834	5.89527097981363	6.19729709530253	8.26460996035977	7.18048639969576	6.64082031664602	6.46863645509426	6.70588280011769	7.45210595169373	7.27754102634661	7.8277032497334	7.41301272704115	6.61161336438407	7.36504737724417	7.12099639810369	6.85105445598573	6.86706247298801	6.53477236623134	7.16831677363042	6.78085312832113
228304_at	RBM43	RNA binding motif protein 43	1.05601621544251	7.38136350822366	4.58383343061545	0.00013443646453736	0.00469460464486724	1.04546980709982	5.37962036706707	7.00175672319939	7.15173465095761	6.16983826209408	7.12380488722685	7.72508194974974	7.62082328527532	8.20907500602585	7.89515419296754	7.03384606187854	7.70485649876287	7.85215997604941	7.69786846429058	7.24012892870179	7.20539530470912	7.80139054306132	7.25246155406568	7.68621440072366	8.05929989743451	8.13381881299969	7.32398298838438	7.12168442529559
228310_at	ENAH	ENAH actin regulator	1.04421553603414	8.48162456843443	6.33857035565555	1.90464351076772e-06	0.00034914191125429	5.13001009151366	6.96282227197462	8.65323109699034	7.30361990894649	7.34461182151543	8.10936862624977	8.72332758980965	8.85645410052883	8.88257817623271	8.66622079366346	8.80097303460012	8.90054344754765	8.71918918060181	8.8787590581654	8.77148475053567	8.42794299325948	8.4173095944094	8.68526094509692	8.7530644295701	8.87058841877808	8.65821101021243	8.66497644012086	8.5452028167483
228315_at	ZMAT3	zinc finger matrin-type 3	1.10515343531898	8.2647918226917	3.60481036393339	0.00151104629491306	0.021535327870661	-1.260447400846	7.35804122130553	7.24944863033274	7.80877052566791	7.29540538299825	7.34238235305799	9.58437522251124	9.51074278272567	8.81713046905106	9.62334378460246	9.27298595174797	8.21445547348037	8.55094966127053	8.79024497600337	8.77974414376648	7.4322024573125	7.57323507118423	8.33071908250987	8.07710795375183	7.49816271150838	8.06348324756859	8.50791987725642	8.14456911960393
228325_at	SPIDR	scaffold protein involved in DNA repair	-1.53701986631178	8.47737356539327	-4.22945895245559	0.000323942355006413	0.00820152063297112	0.20390883415663	10.0933246024885	9.96677981098408	9.04649253987336	9.45995065844949	9.75880606228457	7.52828645508069	7.59909852031567	7.08882778515042	8.14890630062918	8.23720699881814	7.44097723631953	7.69195554043274	7.88604204014755	8.46671524992023	9.46984890368643	8.4111974212961	8.71567514543867	9.49845690534609	7.29232316327958	6.73578793649594	9.02091988716075	8.94463927505415
228341_at	NUDT16	nudix hydrolase 16	-1.40927552726494	6.97764380632644	-4.93788429988015	5.59597681080776e-05	0.00275491284200001	1.88617355807634	7.66960064453996	8.56750623375502	8.34445879251192	8.04433579130547	7.70724574304345	6.41943584824804	6.57984312970146	6.76250539972453	6.60225455355178	7.18953691535192	6.74376571364695	6.50761316950617	7.29076591045389	8.18390239577463	6.49309433500155	6.33294956987971	7.2530342654716	7.19973609210158	6.13772358444132	6.16203287510226	5.67808228571378	5.6387404903547
228376_at	GGTA1	glycoprotein alpha-galactosyltransferase 1 (inactive)	1.25466724613102	8.53415531109325	5.49837614235949	1.41678425221256e-05	0.00116031071656973	3.20535021156267	6.92052325842085	7.68861472980909	7.52618253395775	7.42328062314444	8.26459741371882	8.30798782298553	8.11855435369282	9.20831187104103	9.14770905799634	8.44474452257926	9.71015419727337	9.5712899777917	8.32153360093904	8.13847187050205	8.83193637167827	8.61270055039739	8.68721543749001	8.66684850785069	8.99599629314113	9.05133954452345	9.03559387697186	9.0778304281466
228384_s_at	PYROXD2	pyridine nucleotide-disulphide oxidoreductase domain 2	0.852305514506559	7.36651719980906	3.91476224856144	0.000705906697690319	0.0131937652813733	-0.538641726054094	6.47632653651155	7.15268108954665	6.48481049146957	6.64696790293619	6.77880139980602	8.20780659860496	8.08451710568062	7.63923168613056	7.28384281404364	6.97039462722771	7.37537228582353	7.49308743326334	8.3554231105071	8.48468589165139	6.7343805006468	7.2099950187355	7.29836651721311	7.6400776616262	7.28718267767416	7.74908105057577	7.38070412865808	7.32964186746697
228387_at	LINC01355	long intergenic non-protein coding RNA 1355	0.807006839132248	6.75917991053223	4.1564539136383	0.000388227681998924	0.00912989548378474	0.0310572002448266	6.33942080981067	5.94777601589882	6.23455248646273	5.67897476828897	6.47719450282537	7.52371271455964	7.16419858440032	7.10264587912934	7.23028671916668	7.4884676629155	6.97126809929633	6.93454929165212	7.31657619936985	7.30856881981895	6.7382900884108	7.06059964630219	6.14511246284933	6.20360371177248	7.07720566352094	6.79522007019763	6.46353721685454	6.5001966182059
228390_at	RAB30	RAB30, member RAS oncogene family	1.06126380438194	7.1505720373672	4.60993208748632	0.000126009209815276	0.004522576037074	1.10751093985276	5.51664302633431	6.64900801361652	6.85356430582558	6.00204793096444	6.63125948407404	7.25023484027535	7.53099411039408	8.28574237490208	8.04938684722023	7.26605696777347	7.72967933817642	7.76946262300744	6.6569124880729	7.08344656237633	6.71891934728544	7.02087725510704	7.66709887463959	7.25614162338098	7.80352038686906	7.49297335565911	7.02260101150654	7.05601405461746
228392_at	ZNF302	zinc finger protein 302	0.880452307722195	8.58883363978837	5.72184786694902	8.25019355835103e-06	0.000858692647247468	3.72454340322292	7.59740877272763	7.88796168601715	8.16220506335724	7.47847878070558	8.41636634357123	9.13709249257652	8.75346687024201	9.19184864331808	9.18401420764382	8.68651800759487	9.0345433527256	9.1437300712451	8.51858793671664	8.75757693179922	8.7571598136735	8.71303673468884	8.52817277446309	8.39949003492837	8.94491619279497	8.92031261914015	8.28166326956252	8.459789475852
228393_s_at	ZNF302	zinc finger protein 302	0.878188323276295	7.77614661047187	5.3371607552593	2.09841742729639e-05	0.00147983708901803	2.82810128419447	6.67072489849532	6.9732409104856	7.38245651358524	6.94083111745645	7.5204792724056	8.46791322653839	8.11424350022403	8.53230836566549	8.37569397665474	7.94447475203773	8.09094254611647	8.3887779180015	7.47697063258713	7.87448801952729	7.73177861571705	7.64741867254152	7.94915170564118	7.63298072948769	8.09114914481002	8.07046341005214	7.60401730797046	7.59472019438011
228434_at	BTNL9	butyrophilin like 9	-2.98661516227324	9.27852737078362	-6.87870056074902	5.47027183663253e-07	0.000154118845887943	6.32200631408736	11.0305216700053	11.9754936458015	12.0902080695862	11.6261727811951	11.2094356324766	7.54892268592548	7.90030540684773	10.7476345610527	9.18824304730946	10.1371285294211	9.2482898303493	8.92492186193443	7.75250933148889	6.90946634183751	9.03421010083597	7.96928438272472	8.08499161112146	8.69968161475185	9.17434860190975	7.4905262475384	8.43899663886292	8.94630956426327
228476_at	CCDC191	coiled-coil domain containing 191	0.90372194571976	7.991275550167	3.61253716730848	0.00148281007642103	0.021283098525234	-1.24261299354435	6.39878582594749	7.51742946183191	8.2284600829503	6.79354859698321	7.52650081102301	8.4248017462405	8.07228115002594	7.92797055685833	7.7245029384438	8.097773947827	7.91080886931833	7.96552572051903	9.6159840414179	8.70907762440993	7.68629666886477	8.24228378462634	8.2451982347253	8.28987695515599	8.05626279545732	8.53022809734384	7.95069052317662	7.89377367052713
228504_at	SCN7A	sodium voltage-gated channel alpha subunit 7	-1.37748731893428	9.40686401951884	-4.23397595766165	0.000320332940633056	0.00816071352945495	0.21461237247024	9.98961087787331	11.0215393636832	10.2978208476801	10.7163331159787	10.3311259882614	8.27819872587622	8.7099117740497	10.5152679531046	9.97649174617918	9.1370131893088	9.30934125713674	8.84656495020791	8.94004310676623	7.69882070323087	8.50280643286345	8.44085157319715	9.47176491724122	10.2842339096471	9.60943739777064	9.3015385993867	8.83542504478394	8.7368669551875
228527_s_at	SLC25A37	solute carrier family 25 member 37	-1.18634877350656	5.99261590739783	-5.81928405939938	6.52702638041271e-06	0.000746600439549888	3.94940343731455	8.07305074013325	6.49463818804046	7.46266252704081	6.38429194721596	6.132056395834	5.40255327844625	5.87045375670718	5.72433220425237	5.65907595179518	6.07019004982243	5.58319090436341	5.74090219106242	5.79529374276883	6.31712258126379	5.61928878861433	5.71022182954711	5.42206421421942	5.78923786506403	5.63838641523614	5.81546610723702	5.48807068958468	5.64499959450323
228592_at	MS4A1	membrane spanning 4-domains A1	1.98945795679817	7.13761175822434	4.10286633386385	0.000443355266323385	0.00989727468650794	-0.0956275134046871	5.28558857444593	5.0242595121961	5.64064485649285	5.72520033117716	6.32582341099853	6.83894272815584	9.47810927865475	7.45323768696938	9.60296900161248	7.01220881489304	7.20520298294496	9.00773158947726	7.23961239011011	6.06746976097044	6.43123322851028	5.92766078505662	7.93551775677787	7.76703658059722	7.92129231997143	8.84008113600144	7.38972716211608	6.90790879280564
228608_at	NALCN	sodium leak channel, non-selective	1.14685939539466	6.04326477722532	3.10082158309904	0.00507901891947102	0.0467392323509744	-2.39871234932515	4.5420931720318	5.99252023255825	5.01748423743159	5.12033082595014	5.11284775413003	5.16862901130946	5.96387582199353	7.58513397461727	7.77616392219063	6.22462806024028	6.87870844798686	5.99786133052879	5.07837733188549	5.35362098105176	5.94005383519869	5.53394613027524	7.01193593269584	6.05676275796751	7.26719940436186	5.88347843046834	6.76921534522682	6.67695815885695
228617_at	XAF1	XIAP associated factor 1	0.920505738404708	9.34724252538821	3.30114528614844	0.00315215487225661	0.0344113749969407	-1.9528888320386	8.65212537311161	8.28732627442482	8.76404329231014	9.09202485727513	8.38419338598299	9.09305745631175	9.20858934332464	10.1902130324831	9.78283116809285	9.63250637759824	9.85273636571327	9.62510507429558	8.83139809086683	8.26031033916647	10.8078205312907	10.6531640127344	9.28607087163483	9.07044668163978	9.77148601735399	9.40503946150155	9.34029112894007	9.6485564224878
228620_at	CHROMR	cholesterol induced regulator of metabolism RNA	0.893047241557786	7.65999112331931	5.44664161107026	1.60673734501598e-05	0.00124013669329958	3.08451893941279	6.21901918311071	7.27152793208658	7.60818075100859	6.41644286566681	7.33437508779605	7.86231516966624	8.03472972917548	8.11765744940884	8.27227819223662	7.91247220961487	7.85717278568044	8.08816737796555	7.89023671107981	7.619506269569	7.81395863120921	7.96431778895266	7.47245117406944	7.79982899588011	7.80464185844955	7.96876094262042	7.47596044113674	7.71580316664106
228630_at	ZNF84	zinc finger protein 84	0.872061733482846	7.69556233533868	6.56578518482335	1.12200203986573e-06	0.000248723498705585	5.63619485575561	6.8783724521965	7.48788542595253	7.00125785668089	6.80008109568881	6.9408854213546	8.24442958133293	8.10999180632315	8.13682573039058	8.11527566985425	7.94624402176387	7.97276918688784	8.03457930271785	8.14089519809652	8.05032822886945	7.4548292851246	7.40047205587391	7.61817385156188	7.84944154140226	7.99501467999602	7.96473956329517	7.63726243997408	7.52261698211335
228634_s_at	YBX3	Y-box binding protein 3	-1.02557985359855	4.6596361725768	-4.18630055497482	0.000360538750724353	0.00876713127983755	0.101690278109817	6.02791079226166	5.47150839631052	5.50518290522569	5.24662945389169	5.00941693137066	4.84997213588979	4.77399100280994	4.59069475743325	4.47945129009343	5.24454391819241	4.10712710069697	4.310923277287	4.78119060559548	5.64835306927923	3.90845397161963	4.43309669572809	3.75806836033576	4.3546160861493	3.66430639231814	3.73258485955526	4.18957403311553	4.42439976153008
228636_at	BHLHE22	basic helix-loop-helix family member e22	1.37214978786973	6.97234864374501	4.23039988816958	0.000323187151949629	0.00819328137475847	0.206138406316528	5.80208745961186	5.19734864811661	6.84868748874108	6.703757886506	5.00837391898009	7.27214438664099	7.60535692540552	6.91935505412464	8.77931897988128	8.16995853942924	7.53042174410645	6.97912980797109	6.64475557037531	6.09462257862804	7.56499274828151	7.69233324516177	7.76763383376244	6.94749607121821	7.13941540062256	6.86384610363793	6.93743411498944	6.92319965619814
228640_at	PCDH7	protocadherin 7	2.0392351371512	7.95936007046297	5.42364712660084	1.69927066687567e-05	0.00128894412799231	3.03074174357897	5.13451947282551	8.01663366748371	6.37251119912561	5.86807785629283	6.52619512668482	9.24833364675306	9.2844939069865	8.3896196521359	9.1455904295264	8.42596532508621	8.31732063220367	8.09538834637708	9.08379162785592	9.10110761145617	7.33731145347042	8.07227898768092	8.71820063630191	9.35257165018271	7.75213672439392	7.89043713125429	7.69083653485854	7.28259993124927
228698_at	SOX7	SRY-box transcription factor 7	-1.16739244701795	8.91491200447094	-4.50487677667685	0.000163532074224917	0.00535062352468289	0.857778685785696	11.0361854860473	9.44475773969544	9.4566848664834	9.32187248694745	9.82543935211413	8.43870090462895	8.34398671545374	9.3726956720482	8.9789955557152	9.73800469212648	8.71222797430654	8.32273367135622	8.92568473930931	8.78734852622234	8.55303072476261	8.32273367135622	7.79434849937699	8.42625390115841	9.28019477629595	8.20807490748054	8.32899573137492	8.5091135041003
228708_at	RAB27B	RAB27B, member RAS oncogene family	0.870802929380723	9.6969282009291	4.43739137580986	0.000193352561150022	0.00590727191765662	0.697395502516739	9.60442062149536	8.98750309901368	8.87614764649022	8.25580427416577	9.39629949996405	10.0277346118218	10.001216135451	9.86048213799523	10.3177172716623	9.68301167986583	9.68511631796288	10.4482224141314	9.46157569106888	10.1170363512291	10.4268104578934	10.1050921794773	10.117287059003	9.08138483875464	9.52277032334399	9.62296842287769	10.056311172029	9.67750821474366
228714_at	CHROMR	cholesterol induced regulator of metabolism RNA	0.846742075732793	7.48552047912365	4.95602150269969	5.35100815845703e-05	0.00266817968270822	1.9291439927832	5.97653347025891	7.09369031919436	7.56257970102507	6.73025124144688	6.79304418927086	7.72074958526332	7.6984835426174	7.94766606551098	7.69074468479148	7.59691958722876	7.51299641476695	7.85308229759125	7.48368770299436	7.43039457724074	7.87617034679984	7.96863908226542	6.96595483194625	7.65985082041731	7.77258813170214	8.10194262520513	7.51313260077102	7.73234872241177
228740_at	ARMH4	armadillo like helical domain containing 4	0.906215612120854	5.24072377452147	4.19657944741803	0.000351465509080185	0.00862448819888877	0.126026802006102	4.01348930305821	4.52294802263282	5.01330499219686	4.12137820091358	5.03121076152076	5.40530227818282	5.06589720789837	5.2536167395235	5.97232796511535	5.64609439678259	5.53151724174561	5.09949344410036	6.45242894046136	5.72428689811289	4.50884702834845	5.11867385570487	5.71442958149194	5.75391846301808	5.30625913094391	5.38410176469273	5.58179151516389	5.07460530786339
228748_at	CD59	CD59 molecule (CD59 blood group)	-0.86036341099612	7.85468697825468	-3.82344056640003	0.000884078528917025	0.0152878143091841	-0.752536295502887	9.58083230271568	8.20831732717031	8.27520684490818	7.98929376800589	8.54391600914018	7.85347137828157	7.71069700112529	7.79159236373232	7.81667507827947	8.07082895119435	7.90678320650185	8.07839346536881	8.25439154133261	8.07790095224221	7.38169325888145	6.84477858233792	7.92654063616304	7.70329938470835	7.01896227525548	7.22777220035274	7.15822386332888	7.38354313057639
228750_at	COL14A1	collagen type XIV alpha 1 chain	3.29801587679007	8.22059801661722	9.34320839707963	2.99155672929105e-09	6.58061938532089e-06	11.2224438436429	5.90023976922075	5.93414687507287	4.42018674396474	5.64108120800892	6.46500141740264	8.82573354993487	9.39732066367393	8.62925057616539	10.5841881120518	8.707399472596	8.8824868080904	8.11808233413601	8.66350973554228	7.77096634629065	8.596626425648	9.04580428737287	10.0312548823977	9.9027012412077	9.19079095845271	9.42809282469378	8.58331524485429	8.13497688880062
228758_at	BCL6	BCL6 transcription repressor	-1.11218572520086	9.6768692090686	-6.27394795265865	2.21648137803745e-06	0.000390662917956154	4.9848385845565	11.2737435716779	10.6122585221558	10.5275782695624	10.3497808107091	9.9180660822413	9.33735426365829	9.28551236300519	8.93400706052986	9.3555991865889	9.95017016610535	9.11935968462	9.23054654543364	9.59285446982474	10.0209395227012	9.45199404446299	9.48829622874007	9.51865578959393	9.78666865196433	9.06556429497971	8.90297246914887	9.62904088432294	9.5401597174829
228771_at	GRK3	G protein-coupled receptor kinase 3	0.990871252863422	8.55041360910698	6.39839647828533	1.6559258284747e-06	0.000313650403080013	5.26393699462998	7.65385659318907	7.48667813761	8.06201049580623	7.56693199834481	8.15422461633977	8.65641789326262	8.58106281863008	8.75828385606078	9.03288645803442	8.77620950253893	9.0284110882705	9.43997969463887	8.57330722564696	9.29325770412433	8.8771884175801	8.35045744524515	9.00789352245344	8.65974336154289	8.46801929559932	8.20982253471749	8.75534746709306	8.71710927362484
228772_at	HNMT	histamine N-methyltransferase	0.857002467120851	8.05204859011209	3.78661473190097	0.000967901329437487	0.0161768500100871	-0.838527125784224	6.91149677515963	7.93440809364827	8.26501619406767	6.72137483009234	7.11680116189832	8.78636192464019	8.50679295723304	8.79497027722738	8.80495422862939	7.47235957018172	8.47252874061019	8.45240761083281	7.81602952314786	7.86691848137363	7.73389649938294	7.7887472831562	8.36659237757844	8.15511508160478	8.12631955962512	8.43332333050137	8.38888148087599	8.22977300099862
228810_at	CCNYL1	cyclin Y like 1	-1.07980203298438	6.93365882200814	-6.54066135617804	1.18924736619321e-06	0.000256953659853555	5.5805562871359	8.18189303925655	7.89830439674891	7.65147114326452	7.43045618302324	7.67813174791442	6.21955315100774	6.40579165685059	6.9576600188222	6.98248619341194	7.03351914702573	6.58013636280957	6.91766620453815	6.41836251906808	6.12570782265545	7.40218574407672	6.96576699205147	6.81314614157424	6.58728128570288	6.2959665745325	6.4349217112091	6.60460855934601	6.95547748928898
228843_at	ARL10	ADP ribosylation factor like GTPase 10	0.824695942385394	6.6618510920358	5.72147187431919	8.25767062378451e-06	0.000858692647247468	3.72367384088689	6.09721951203672	5.73624614577899	5.93343189547837	6.19231002103116	6.16372265391018	6.83352188651908	7.1541522261133	6.95691593909811	7.32230640541386	7.40114639162408	6.98375176158075	7.01130547675306	6.79581040438204	6.93899997494642	6.21758847105571	6.49409551738377	6.9109783109198	6.52740217122377	7.039259935237	6.76142725472166	6.54375290212973	6.54537876744996
228846_at	MXD1	MAX dimerization protein 1	-2.17601719625086	7.86493411159279	-4.8818096818734	6.427221020872e-05	0.00299586024324965	1.75324104815038	10.9463151258124	8.9932117486356	9.90207557939216	9.69489980846589	8.19550746299074	6.37888629157929	6.65962932425893	7.02760911725266	7.03379880304311	8.17793947179972	7.10779416695826	7.0316235493732	6.80887638530537	8.96980740591712	7.43580443052959	7.21546821142756	8.25490741168957	9.08561604297146	5.96105921573762	6.25357016248876	8.04405278656592	7.8500979528465
228875_at	FAM162B	family with sequence similarity 162 member B	1.31242917144554	8.72542340371281	3.54332964035923	0.00175532140657221	0.0236216699308434	-1.40200894302026	7.08468409849003	7.45802131039653	7.95243587556673	8.0145860437997	8.04664061881691	8.67425000309957	8.6425343623691	10.6089325080545	9.29301098056275	9.65433359597495	9.40446273316309	8.81612255245558	8.02892773530487	7.17191783451059	9.34018995718409	9.20269899462461	8.38645871997465	8.03519204610926	10.2318793671178	9.16741848623135	9.13223472607578	9.61238233179929
228882_at	TUB	TUB bipartite transcription factor	0.904066212641038	7.1245365158357	3.57761925990493	0.00161466968895764	0.0224191303484988	-1.32313227978234	5.54936389387444	6.31056250215543	7.11519329230643	6.42334532602118	6.7312344705261	7.65637924509401	7.37413871526107	7.33119262465255	6.93595019352444	7.69852077492278	6.98050001815322	6.43222904219434	8.39807273358786	7.5665282872636	6.55878555454592	7.33622660300206	7.4809147526066	8.03351301857865	7.38659050693768	7.65774949444902	6.905842287541	6.87697001118702
228920_at	ZNF260	zinc finger protein 260	0.841424053708407	7.72784431841489	6.70320879574189	8.17188596784438e-07	0.000204093744174203	5.93903256576781	7.22609370444044	7.26964739210713	7.18940406929756	7.19986655689402	6.50325329818919	8.26505231793318	8.23108845138876	8.07454639484073	8.34768052543938	8.03911383577248	7.86287961608617	8.04267101608175	7.71176865579659	7.7962092968284	7.65421070603179	7.65450664713954	8.02407536124391	7.66882216446215	7.97581141015305	7.85850647232846	7.78603930425267	7.63132780842024
228967_at	EIF1	eukaryotic translation initiation factor 1	-0.849601314098058	8.31158341379044	-4.53510606609897	0.00015171291361535	0.00509507731556236	0.92963519553263	9.49310715074938	9.37623558080057	8.32844262137828	8.8546360343264	8.78804621344008	7.85167224650308	8.14116673810113	8.58913049052727	8.08099133729321	8.58287087741981	8.54684174393987	8.68321150714848	7.88643018912153	8.17037320496379	8.15234064538947	7.36774122910863	7.93669744426659	8.32388733376716	8.04267277903393	7.57701568921608	7.90500808525814	8.17631596163691
228988_at	ZNF711	zinc finger protein 711	1.40576987449207	6.52163778107567	4.2251859152129	0.000327394120200998	0.00825088032345066	0.193784280426708	4.45394383062909	6.44023546025799	5.97145134141652	5.34279367364504	4.96838099343763	7.65816236839554	7.70401668747825	7.03542995130735	7.34771953001633	7.1945052348825	7.02542211854572	6.84855861667772	6.97345844044063	8.1140103358377	5.98133722444893	5.98083989071285	6.55549769574058	6.75424383170887	6.46827161164166	6.92122419718591	5.9142702801884	5.82225786906954
228996_at	RC3H1	ring finger and CCCH-type domains 1	-1.55371323158817	7.14834388236081	-3.74285656479714	0.00107774032060371	0.0173338588740967	-0.940490032623511	7.65383097872404	9.38876788083364	8.9627589893512	7.76523516895763	7.97410933416456	6.83937741327851	7.6662391288835	7.85851382089287	7.14890151291815	7.80873731828357	6.50250514308127	6.6123599915187	6.00340454936249	5.04959201479312	7.51423715329659	7.51768039375445	6.77286043142751	7.53411801562755	6.58658332288154	7.27993259179771	5.59809619414605	5.22572406396321
229011_at	EMP1	epithelial membrane protein 1	-1.32255092871105	8.04332959028257	-4.79723319745709	7.92240609095348e-05	0.00342225205105666	1.552540439463	10.9220497452298	8.5181831845325	8.41970793457226	8.48445341134548	8.98210953666189	7.35489262106262	7.71580087758537	7.86016443130342	7.80993221527219	8.47665694882177	7.58621538152394	7.42157085069154	8.04680826376412	8.41650002450053	8.03449014360707	7.70394625902761	7.29578116158379	7.94854108648341	7.630908691476	7.33139751683851	7.61708309841863	7.37605760191411
229019_at	ZNF385B	zinc finger protein 385B	-1.44966581630588	8.33338721915939	-3.23693096808188	0.00367589267482604	0.0378053101512903	-2.09687426161455	7.96210594050353	10.466101958879	8.5668972291349	10.211756524234	10.0610560060455	7.11699139090687	7.04268565279925	9.1111794128663	7.84461626202956	7.92706671516148	8.695609946985	8.82380889900632	6.58716677366659	6.87731447896136	9.18606546670859	8.55947494911648	7.97437350218133	6.52299641631088	8.40376655232262	7.93367043774456	8.79998645284606	8.65982785309632
229072_at	RAB30	RAB30, member RAS oncogene family	1.07493731548133	6.77652115340616	4.12923290638463	0.000415321204702156	0.00953954444198008	-0.033317406959279	4.71173112893521	6.33399230272803	6.60869898173359	6.02951743386027	6.04549901905037	7.11516825758295	7.13579617837023	7.9509618006528	7.8255467801288	7.02071312184537	7.3885186223013	7.38725403196268	6.45677052092534	6.7007601365694	6.49958915981528	6.48802085734657	6.91194750038717	6.92395162993555	7.58050642363701	6.98971017933808	6.40048867404721	6.57832263378237
229082_at	CCDC125	coiled-coil domain containing 125	0.80257143605649	6.27021322203537	4.29829337368644	0.000273083719435773	0.00736373275138621	0.367114737273342	5.2575141093142	5.5763294284862	6.47309410685016	5.61665580714919	5.32662847361337	6.59564819254578	6.25342894849224	6.17436492013015	6.17848081598817	6.39079504379118	6.39676589665266	5.88944423215825	7.55380671016056	6.27364516991218	6.46073441645275	6.7374361093522	6.42285192716422	6.65524878941951	6.26369314717131	6.5080910800479	6.62286671207072	6.3171668478552
229095_s_at	LOC440895	two pore channel 3 pseudogene	0.845273549471857	5.0849533790517	3.24980117836574	0.00356457765934011	0.037116616577488	-2.06809318134262	4.02921379979613	4.56314863377405	5.63200133184342	3.66983618782641	4.26473731905902	4.78915841767024	5.06064490423482	4.97552922032951	5.47710368796771	5.42507068539773	5.5964582272901	5.30568895056802	6.03990821522224	5.30663956267608	5.09657258622176	5.65806123625769	5.40320221047238	5.48548523753015	5.38697424782682	5.93687422507866	4.6855083039815	4.08115714811284
229095_s_at	LIMS3-LOC440895	LIMS3-LOC440895 readthrough	0.845273549471857	5.0849533790517	3.24980117836574	0.00356457765934011	0.037116616577488	-2.06809318134262	4.02921379979613	4.56314863377405	5.63200133184342	3.66983618782641	4.26473731905902	4.78915841767024	5.06064490423482	4.97552922032951	5.47710368796771	5.42507068539773	5.5964582272901	5.30568895056802	6.03990821522224	5.30663956267608	5.09657258622176	5.65806123625769	5.40320221047238	5.48548523753015	5.38697424782682	5.93687422507866	4.6855083039815	4.08115714811284
229095_s_at	LOC100288570	glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene	0.845273549471857	5.0849533790517	3.24980117836574	0.00356457765934011	0.037116616577488	-2.06809318134262	4.02921379979613	4.56314863377405	5.63200133184342	3.66983618782641	4.26473731905902	4.78915841767024	5.06064490423482	4.97552922032951	5.47710368796771	5.42507068539773	5.5964582272901	5.30568895056802	6.03990821522224	5.30663956267608	5.09657258622176	5.65806123625769	5.40320221047238	5.48548523753015	5.38697424782682	5.93687422507866	4.6855083039815	4.08115714811284
229095_s_at	LOC100507334	two pore channel 3 pseudogene	0.845273549471857	5.0849533790517	3.24980117836574	0.00356457765934011	0.037116616577488	-2.06809318134262	4.02921379979613	4.56314863377405	5.63200133184342	3.66983618782641	4.26473731905902	4.78915841767024	5.06064490423482	4.97552922032951	5.47710368796771	5.42507068539773	5.5964582272901	5.30568895056802	6.03990821522224	5.30663956267608	5.09657258622176	5.65806123625769	5.40320221047238	5.48548523753015	5.38697424782682	5.93687422507866	4.6855083039815	4.08115714811284
